name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"London,UK",2013-12-08,52.8,41.3,46.8,52.8,41.3,46.8,41.5,81.9,0,0,0,,,,23,0.1,238.5,1025.5,0.3,21.8,35.1,3.1,2,,2013-12-08T07:52:56,2013-12-08T15:51:49,0.19,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-09,52.1,42,45.9,52.1,42,45.9,42.4,88,0,0,0,,,,,0.1,213.3,1028.9,0.1,11.2,34.4,2.9,2,,2013-12-09T07:54:04,2013-12-09T15:51:36,0.24,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-10,49.3,36.2,42.9,49.3,36.2,42.9,39.9,89.3,0.01,100,4.17,rain,,,,0.1,195.4,1031.3,0.2,3.1,33,2.9,2,,2013-12-10T07:55:08,2013-12-10T15:51:27,0.3,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-11,45.7,36.6,39.4,45.7,36.6,39.4,37.4,92.7,0.01,100,4.17,rain,,,,0,95.1,1029.5,0.1,4.7,49.2,4.2,3,,2013-12-11T07:56:11,2013-12-11T15:51:21,0.35,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-12,48.8,35,42,48.8,35,42,40.1,93.2,0.01,100,4.17,rain,,,,0.1,176.4,1024.9,0.4,1.9,34.8,3.1,2,,2013-12-12T07:57:10,2013-12-12T15:51:18,0.39,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-13,53.7,46.7,50.8,53.7,46.7,50.8,46.1,84.1,0.01,100,4.17,rain,,,20.8,0.1,200.2,1019.7,0.6,8.4,10.2,0.9,0,,2013-12-13T07:58:07,2013-12-13T15:51:19,0.43,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-14,53,38.9,47.3,53,38.9,47.3,41.3,79.9,0.08,100,4.17,rain,,,37.1,0.1,220.4,1022.5,0.4,13.2,38.2,3.5,2,,2013-12-14T07:59:01,2013-12-14T15:51:23,0.46,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-15,54.8,46.7,52.3,54.8,46.7,52.3,49.5,90.2,0.05,100,8.33,rain,,,35.2,0.1,205.5,1019.3,0.5,8.1,19.4,1.6,1,,2013-12-15T07:59:52,2013-12-15T15:51:31,0.48,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-16,55.7,47.6,53,55.7,47.6,53,49.5,88.1,0.27,100,12.5,rain,,,36.7,0.1,224.4,1016.7,0.6,9.5,14,1.1,1,,2013-12-16T08:00:40,2013-12-16T15:51:42,0.5,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-17,45.6,40.7,43.2,45.6,40.7,43.2,39.9,88,0.48,100,12.5,rain,,,21.9,0.1,140.8,1021.6,0.6,11.6,19.9,1.6,1,,2013-12-17T08:01:25,2013-12-17T15:51:56,0.5,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-18,51.2,41.3,47.7,51.2,41.3,47.7,43.6,86.1,0.08,100,4.17,rain,,,42.8,0.2,205.7,1007.8,0.5,11.4,43.5,3.8,2,,2013-12-18T08:02:07,2013-12-18T15:52:14,0.51,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-19,49.7,39.5,44.7,49.7,39.5,44.7,37.6,76.5,0.24,100,4.17,rain,,,36.3,0.1,227.3,1002.1,0.3,18.1,46.4,4,2,,2013-12-19T08:02:46,2013-12-19T15:52:35,0.52,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-20,51.2,36.8,44.1,51.2,36.8,44.1,37.5,77.9,0.16,100,4.17,rain,,,39.7,0.2,219.9,1018.8,0.2,18.7,43.6,3.9,2,,2013-12-20T08:03:22,2013-12-20T15:53:00,0.54,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-21,54.2,49.4,51.6,54.2,49.4,51.6,47,84.5,0.29,100,12.5,rain,,,44.7,0.2,213.7,1012.7,0.6,9.8,4.6,0.3,0,,2013-12-21T08:03:54,2013-12-21T15:53:28,0.57,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-22,50.6,41.3,47.1,50.6,41.3,47.1,38.3,71.6,0.04,100,4.17,rain,,,36.8,0.1,232.3,1009.9,0.2,21.7,23.2,1.9,1,,2013-12-22T08:04:24,2013-12-22T15:53:59,0.61,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-23,53.9,41.3,48.6,53.9,41.3,48.6,43.7,83,0.35,100,8.33,rain,,,52.6,0.2,199.3,998.6,0.5,10.3,9.8,0.8,1,,2013-12-23T08:04:50,2013-12-23T15:54:33,0.65,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-24,53.7,42.2,47.6,53.7,42.2,47.6,42,81,0.72,100,12.5,rain,,,60.6,0.2,213,979.6,0.4,13.5,14,1.2,1,,2013-12-24T08:05:12,2013-12-24T15:55:11,0.7,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-25,46.1,39.3,41.4,46.1,39.3,41.4,36.8,83.8,0.16,100,4.17,rain,,,,0.1,170.3,984.7,0.2,24.3,31,2.6,2,,2013-12-25T08:05:32,2013-12-25T15:55:52,0.75,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-26,46.1,37.1,39.6,46.1,37.1,39.6,37.3,91.5,0.16,100,4.17,rain,,,38.8,0.2,219.5,995.1,0.4,11.4,31,2.8,2,,2013-12-26T08:05:48,2013-12-26T15:56:36,0.8,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-27,52.1,45.8,48.7,52.1,45.8,48.7,40.5,73.7,0.01,100,4.17,rain,,,46.8,0.2,216.4,986.9,0.4,12.2,14.4,1.1,1,,2013-12-27T08:06:01,2013-12-27T15:57:23,0.85,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-28,46.5,38.5,42.4,46.5,38.5,42.4,35.1,75.3,0,0,0,,,,28.9,0.1,232.6,997.6,0.3,20.2,32.1,2.7,2,,2013-12-28T08:06:10,2013-12-28T15:58:14,0.9,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-29,46.1,33.5,39.3,46.1,33.5,39.3,34.4,83,0.01,100,4.17,rain,,,31.1,0.1,235.1,1015,0.1,17,47.9,4.1,2,,2013-12-29T08:06:16,2013-12-29T15:59:07,0.94,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-30,51,44,48.2,51,44,48.2,42.7,81.4,0.12,100,4.17,rain,,,45.6,0.2,202.9,1010.9,0.4,14.6,11.5,1,1,,2013-12-30T08:06:19,2013-12-30T16:00:03,0.98,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-12-31,52,42.9,47.1,52,42.9,47.1,42.4,83.6,0.13,100,12.5,rain,,,38.6,0.1,187.5,1004.3,0.5,15.8,7.6,0.8,1,,2013-12-31T08:06:18,2013-12-31T16:01:02,1,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-01,53,43.8,48.4,53,41.6,48.4,44.1,85.1,0.47,100,16.67,rain,,,45,4.1,190.4,993.3,3.1,8.8,6.9,0.5,0,,2014-01-01T08:06:14,2014-01-01T16:02:04,0,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-02,51.9,44,48.5,51.9,44,48.5,42.8,81,0.21,100,12.5,rain,,,32.2,0.1,217.6,993.4,0.3,16.6,38.3,3.3,2,,2014-01-02T08:06:07,2014-01-02T16:03:08,0.01,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-03,51.2,45.2,48.2,51.2,45.2,48.2,41.1,76.8,0.24,100,12.5,rain,,,48.1,0.1,218.2,994.6,0.3,11.1,30.3,2.8,2,,2014-01-03T08:05:56,2014-01-03T16:04:16,0.03,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-04,50.3,40.2,46.4,50.3,40.2,46.4,41.3,82.4,0.21,100,8.33,rain,,,38.6,0.1,213.3,993.8,0.4,13.7,17.4,1.4,1,,2014-01-04T08:05:42,2014-01-04T16:05:25,0.07,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-05,53.7,35.3,43,53.7,35.3,43,39,85.9,0.01,100,4.17,rain,,,34.5,0.1,206.2,1000.1,0.4,15.9,30.4,2.6,2,,2014-01-05T08:05:24,2014-01-05T16:06:38,0.11,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-06,54.8,48.5,52.9,54.8,48.5,52.9,45.8,77.2,0.44,100,12.5,rain,,,40.4,0.2,219.5,994.7,0.5,8.7,49.6,4.2,2,,2014-01-06T08:05:04,2014-01-06T16:07:52,0.16,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-07,53.3,47.9,51.3,53.3,47.9,51.3,43.9,75.7,0.14,100,8.33,rain,,,43.8,0.2,220.1,1003.3,0.4,10.4,22.4,1.9,1,,2014-01-07T08:04:40,2014-01-07T16:09:09,0.22,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-08,53.7,44.9,49.3,53.7,44.9,49.3,44.5,83.7,0.08,100,4.17,rain,,,32.2,0.1,203,1012,0.5,12.9,35.4,3.1,2,,2014-01-08T08:04:13,2014-01-08T16:10:29,0.27,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-09,53.9,41.3,48.2,53.9,41.3,48.2,40.9,75.9,0.16,100,8.33,rain,,,36.1,0.1,246.5,1006.4,0.3,19.6,40.7,3.5,2,,2014-01-09T08:03:42,2014-01-09T16:11:50,0.32,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-10,51.2,37.1,44.3,51.2,37.1,44.3,39.4,83.1,0.01,100,4.17,rain,,,,0.1,216.2,1014.4,0.3,16.6,44.5,3.8,3,,2014-01-10T08:03:09,2014-01-10T16:13:14,0.37,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-11,47.9,35.3,44.3,47.9,35.3,44.3,38.2,79.5,0.02,100,4.17,rain,,,,0.1,263.4,1018.6,0.2,16.8,58.4,4.9,3,,2014-01-11T08:02:32,2014-01-11T16:14:39,0.41,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-12,48.5,34,40.6,48.5,34,40.6,37.4,88.5,0.01,100,4.17,rain,,,24.2,0.1,133.8,1016.7,0.4,8.8,28.5,2.4,2,,2014-01-12T08:01:52,2014-01-12T16:16:06,0.44,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-13,50.1,41.6,45.5,50.1,41.6,45.5,40.2,81.9,0.2,100,8.33,rain,,,31.1,0.1,207.4,1005.2,0.3,14.8,36.5,3.1,2,,2014-01-13T08:01:09,2014-01-13T16:17:36,0.47,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-14,44.7,35.9,41.2,44.7,35.9,41.2,35.1,79.1,0.02,100,4.17,rain,,,,0.1,245.2,1004.4,0.3,18.1,45.8,4,3,,2014-01-14T08:00:23,2014-01-14T16:19:07,0.49,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-15,52.8,43.8,49.5,52.8,43.8,49.5,46.4,88.9,0.1,100,8.33,rain,,,34.4,0.1,199.8,998.6,0.5,8.1,15,1.3,1,,2014-01-15T07:59:34,2014-01-15T16:20:39,0.5,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-16,51.5,44.9,48.6,51.5,44.9,48.6,43,81,0.05,100,8.33,rain,,,35.8,0.1,194.7,990.5,0.4,12.2,34.1,3,2,,2014-01-16T07:58:43,2014-01-16T16:22:14,0.5,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-17,48.3,44,45.7,48.3,44,45.7,41.7,85.9,0.62,100,12.5,rain,,,38,0.1,199,990.9,0.4,13.3,32.1,2.8,2,,2014-01-17T07:57:48,2014-01-17T16:23:49,0.51,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-18,50.6,46.5,48,50.6,46.5,48,42.3,80.7,0.03,100,8.33,rain,,,24.2,0.1,147.4,991.6,0.5,13.6,27.4,2.5,1,,2014-01-18T07:56:51,2014-01-18T16:25:26,0.53,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-19,49.7,39.3,45.1,49.7,39.3,45.1,38.5,78.1,0.05,100,8.33,rain,,,,0.1,207.5,995.6,0.3,18.6,61.2,5.2,3,,2014-01-19T07:55:51,2014-01-19T16:27:05,0.55,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-20,48.5,35.3,40.9,48.5,35.3,40.9,37.3,87.2,0.01,100,4.17,rain,,,,0,231.2,1007.8,0.2,10.8,34.4,2.9,2,,2014-01-20T07:54:48,2014-01-20T16:28:44,0.58,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-21,47,36.2,41.2,47,36.2,41,37.3,86.6,0,0,0,,,,,7.7,176.6,1010.2,1.4,7.2,56.5,4.8,3,,2014-01-21T07:53:42,2014-01-21T16:30:25,0.62,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-22,50.6,43.4,46.2,50.6,43.4,46.2,41.8,85.1,0.01,100,4.17,rain,,,,0.1,212.4,1006.7,0.6,8.7,32.8,2.7,2,,2014-01-22T07:52:34,2014-01-22T16:32:07,0.67,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-23,47.9,38.4,42.6,47.9,38.4,42.6,36.6,80.4,0.13,100,8.33,rain,,,30,0.1,265.2,1012.5,0.3,13.7,42.5,3.5,2,,2014-01-23T07:51:23,2014-01-23T16:33:50,0.72,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-24,47.4,36.8,42.7,47.4,36.8,42.7,37.2,80.9,0,0,0,,,,25.3,0.1,175.4,1013.9,0.5,11.8,43.8,3.8,3,,2014-01-24T07:50:10,2014-01-24T16:35:34,0.77,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-25,54.2,43.1,47.4,54.2,43.1,47.4,41.7,81.8,0.28,100,8.33,rain,,,50.4,0.2,237.8,1012.6,0.4,10.9,44.6,3.9,2,,2014-01-25T07:48:54,2014-01-25T16:37:18,0.82,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-26,48.8,37.7,42.9,48.8,37.7,42.9,36.4,77.8,0.16,100,8.33,rain,,,40.2,0.1,233.5,1002.2,0.4,14,10.1,1,0,,2014-01-26T07:47:36,2014-01-26T16:39:04,0.88,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-27,47.4,36.8,41,47.4,36.8,41,34.7,78.1,0.03,100,8.33,rain,,,32.7,0.1,231.8,990,0.3,16.9,46.4,3.9,2,,2014-01-27T07:46:16,2014-01-27T16:40:50,0.92,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-28,48.5,41.3,44,48.5,41.3,44,38.4,80.8,0.04,100,8.33,rain,,,27.5,0.1,183.2,985.4,0.4,15.7,38.4,3.3,2,,2014-01-28T07:44:53,2014-01-28T16:42:36,0.96,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-29,42.2,39.5,40.8,42.2,39.5,40.8,37.6,88.7,0.44,100,12.5,rain,,,20.8,0.1,97.7,994,0.6,8.5,17,1.3,1,,2014-01-29T07:43:29,2014-01-29T16:44:24,0.99,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-30,43.4,37.5,40.5,43.4,37.5,40.5,37.6,89.4,0.2,100,8.33,rain,,,,0.1,119.9,1001.8,0.6,4.6,23,2,1,,2014-01-30T07:42:02,2014-01-30T16:46:12,1,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-01-31,48.5,35.3,41.9,48.5,35.3,41.9,39.2,90.2,0.03,100,8.33,rain,,,38.6,0.1,173,998.5,0.5,4.8,26.8,2.4,2,,2014-01-31T07:40:33,2014-01-31T16:48:00,0,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-02-01,49.7,41.3,45.7,49.7,41.3,45.7,37.7,74.3,0.11,100,8.33,rain,,,36.4,0.1,220.3,990.2,0.3,16,46.6,3.9,3,,2014-02-01T07:39:01,2014-02-01T16:49:49,0.02,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-02-02,49.2,42.5,45.8,49.2,42.5,45.8,36.7,70.9,0.25,100,12.5,rain,,,32.8,0.1,218.6,1005.5,0.2,14,61.7,5.1,3,,2014-02-02T07:37:28,2014-02-02T16:51:38,0.05,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-02-03,47.6,41.3,43.8,47.6,41.3,43.8,37.1,77.9,0,0,0,,,,30.3,0.1,141.6,1003.9,0.4,15.4,65.8,5.6,3,,2014-02-03T07:35:53,2014-02-03T16:53:27,0.09,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-02-04,49.3,40.2,44.9,49.3,40.2,44.9,36.7,73.3,0,0,0,,,,36.9,0.1,181,996.9,0.4,20,56,4.8,3,,2014-02-04T07:34:16,2014-02-04T16:55:16,0.13,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-02-05,50.1,42.5,46.8,50.1,42.5,46.8,39.5,76,0,0,0,,,,44.3,0.2,194.5,982.2,0.5,9.9,37.1,3.3,2,,2014-02-05T07:32:37,2014-02-05T16:57:06,0.18,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-02-06,49.7,42.5,46.5,49.7,42.5,46.5,40.8,81,0.2,100,8.33,rain,,,36.1,0.1,193.9,990,0.5,9.7,14.5,1.2,1,,2014-02-06T07:30:56,2014-02-06T16:58:56,0.24,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-02-07,50.1,40.4,46.5,50.1,40.4,46.5,39.6,77.6,0.3,100,12.5,rain,,,34.7,0.1,232.8,988.8,0.5,14.9,78.4,6.8,4,,2014-02-07T07:29:14,2014-02-07T17:00:46,0.28,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-02-08,49.2,44,46.5,49.2,44,46.5,39.3,76.4,0.24,100,12.5,rain,,,47.4,0.2,208.6,979.4,0.4,11.5,69.3,6,3,,2014-02-08T07:27:30,2014-02-08T17:02:36,0.33,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-02-09,47,41.3,44.7,47,41.3,44.7,33.4,64.6,0.03,100,8.33,rain,,,43.3,0.2,230.3,984.8,0.4,19.6,62.8,5.3,3,,2014-02-09T07:25:44,2014-02-09T17:04:26,0.38,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-02-10,49.2,39.8,42.7,49.2,39.8,42.7,37.4,81.7,0.12,100,8.33,rain,,,26.4,0.1,205.4,992.9,0.5,17.7,49.1,4.3,3,,2014-02-10T07:23:57,2014-02-10T17:06:17,0.41,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-02-11,46.5,37.1,42.2,46.5,37.1,42.2,34.5,74.6,0.09,100,8.33,rain,,,41.8,0.2,225.1,996.8,0.3,20.9,24.9,2.1,1,,2014-02-11T07:22:08,2014-02-11T17:08:07,0.45,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-02-12,48.5,37.7,43.5,48.5,37.7,43.5,35.5,73.6,0.24,100,4.17,rain,,,51,0.2,213.9,994.4,0.4,15.8,25.2,2.3,1,,2014-02-12T07:20:18,2014-02-12T17:09:57,0.47,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-02-13,46.5,39.5,42.6,46.5,39.5,42.6,31.8,65.7,0,0,0,,,,35.8,0.1,238.3,992.5,0.3,23.6,59.3,5.1,3,,2014-02-13T07:18:26,2014-02-13T17:11:47,0.49,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-02-14,54.2,38.9,45.1,54.2,38.9,45.1,39.2,80.2,0.36,100,8.33,rain,,,58.7,0.2,184.1,990.4,0.5,13.3,17,1.5,1,,2014-02-14T07:16:33,2014-02-14T17:13:36,0.5,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-02-15,50.3,42,47.5,50.3,42,47.5,37.3,67.8,0.09,100,8.33,rain,,,63.5,0.2,238.7,988.9,0.4,17.5,67,5.8,3,,2014-02-15T07:14:38,2014-02-15T17:15:26,0.5,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-02-16,51,35.9,43.3,51,35.9,43.3,35.3,75,0.01,100,4.17,rain,,,,0.1,228.6,1006.8,0.1,15.6,113.1,9.7,5,,2014-02-16T07:12:42,2014-02-16T17:17:16,0.52,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-02-17,52.1,41.3,46.8,52.1,41.3,46.8,41.1,81.4,0.01,100,4.17,rain,,,28.9,0.1,173.7,1007.8,0.4,11.5,76.8,6.7,3,,2014-02-17T07:10:45,2014-02-17T17:19:05,0.53,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2014-02-18,51.1,43.4,47.5,51.1,43.4,47.5,43.2,85.2,0.16,100,8.33,rain,,,,0.1,206.5,1008.7,0.5,11.5,80.6,6.8,3,,2014-02-18T07:08:47,2014-02-18T17:20:54,0.56,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
